order_date,region,segment,shipping_mode,category,product_name,quantity,discount,sales,profit,anomaly
2024-02-19,South,Corporate,Standard Class,Office Supplies,Printer,1,0.15,529.12,140.61,0
2025-03-31,North,Home Office,Second Class,Electronics,Tablet,2,0.23,7380.55,2004.86,0
2023-05-30,North,Consumer,Same Day,Office Supplies,Printer,5,0.25,2385.25,474.14,0
2025-08-31,North,Consumer,Second Class,Electronics,Laptop,8,0.02,45518.68,7512.28,0
2023-12-01,East,Corporate,First Class,Electronics,Tablet,1,0.11,7405.33,1539.49,0
2025-08-28,South,Corporate,First Class,Electronics,Tablet,3,0.21,16166.11,4608.95,0
2023-10-18,North,Home Office,Second Class,Electronics,Laptop,4,0.13,22140.72,3940.21,0
2024-06-09,West,Corporate,Second Class,Electronics,Tablet,6,0.13,38123.53,9627.63,0
2024-05-05,West,Corporate,Standard Class,Electronics,Tablet,6,0.22,37050.16,9827.0,0
2026-03-19,West,Consumer,Same Day,Office Supplies,Notebook,7,0.1,4366.08,1224.71,0
2024-02-02,South,Consumer,Standard Class,Office Supplies,Storage Box,2,0.14,1066.49,317.43,0
2026-02-26,North,Home Office,First Class,Office Supplies,Notebook,6,0.19,2607.54,324.9,0
2025-11-12,South,Corporate,Standard Class,Electronics,Laptop,4,0.12,27961.44,6489.81,0
2024-12-04,West,Home Office,Second Class,Electronics,Smartphone,1,0.1,6263.56,1665.7,0
2024-05-22,East,Corporate,Second Class,Electronics,Laptop,1,0.12,5640.6,1495.67,0
2025-04-05,East,Consumer,First Class,Furniture,Table,7,0.14,15113.92,4348.31,0
2023-12-11,North,Corporate,First Class,Furniture,Sofa,3,0.14,13787.35,3158.17,0
2025-04-06,West,Home Office,Standard Class,Electronics,Monitor,3,0.01,15453.45,3106.97,0
2025-05-23,East,Corporate,Standard Class,Office Supplies,Notebook,4,0.08,2428.47,717.75,0
2023-08-21,West,Home Office,First Class,Office Supplies,Notebook,5,0.08,2489.62,445.13,0
2026-05-02,West,Corporate,First Class,Office Supplies,Notebook,3,0.01,2270.64,401.06,0
2025-11-14,North,Corporate,First Class,Office Supplies,Pen,7,0.12,22925.44,1853.98,1
2023-10-31,West,Home Office,Same Day,Electronics,Laptop,6,0.15,40634.47,9240.91,0
2026-01-27,South,Corporate,Standard Class,Electronics,Laptop,5,0.22,24246.24,4433.2,0
2023-07-20,West,Consumer,Standard Class,Electronics,Monitor,5,0.2,20948.53,3538.59,0
2025-09-07,North,Consumer,Standard Class,Furniture,Sofa,1,0.22,2142.57,271.54,0
2024-10-03,East,Corporate,Same Day,Furniture,Sofa,7,0.13,27836.1,4397.83,0
2025-11-05,East,Consumer,First Class,Office Supplies,Storage Box,7,0.0,4503.14,1345.69,0
2024-06-20,East,Corporate,Same Day,Office Supplies,Printer,3,0.08,2131.15,417.64,0
2023-10-12,West,Home Office,First Class,Electronics,Laptop,2,0.02,14680.71,3101.82,0
2024-06-09,East,Consumer,First Class,Electronics,Monitor,1,0.14,4294.02,606.1,0
2024-08-03,East,Consumer,Standard Class,Office Supplies,Notebook,6,0.24,1987.21,395.56,0
2023-10-21,East,Consumer,Same Day,Electronics,Monitor,5,0.12,31169.24,8250.86,0
2023-08-14,South,Consumer,Standard Class,Office Supplies,Storage Box,4,0.19,2029.52,300.64,0
2023-12-28,West,Corporate,Standard Class,Office Supplies,Storage Box,3,0.09,3161.73,927.69,0
2024-01-06,East,Corporate,Same Day,Office Supplies,Pen,7,0.07,4242.38,1090.27,0
2026-03-31,East,Home Office,First Class,Office Supplies,Printer,2,0.24,575.07,125.14,0
2025-05-31,South,Corporate,Second Class,Electronics,Laptop,5,0.24,24534.7,5959.79,0
2024-01-07,West,Home Office,First Class,Furniture,Desk,2,0.18,4830.62,811.1,0
2023-09-13,North,Consumer,First Class,Office Supplies,Pen,7,0.08,4172.95,1072.17,0
2025-11-28,South,Home Office,First Class,Furniture,Desk,8,0.14,19970.72,4711.56,0
2025-10-28,West,Home Office,Same Day,Electronics,Monitor,7,0.2,44573.95,12198.38,0
2025-06-12,North,Corporate,Second Class,Electronics,Monitor,5,0.21,26083.18,4776.09,0
2026-03-18,North,Corporate,Second Class,Office Supplies,Storage Box,8,0.08,5958.1,1181.72,0
2023-06-16,North,Home Office,Standard Class,Furniture,Table,2,0.15,3422.66,961.57,0
2023-10-01,East,Home Office,Second Class,Furniture,Desk,2,0.11,4663.56,1285.47,0
2024-11-12,West,Corporate,First Class,Electronics,Tablet,2,0.01,22393.57,4197.86,0
2024-08-11,West,Corporate,Standard Class,Office Supplies,Printer,5,0.21,3424.81,894.96,0
2025-09-06,East,Consumer,First Class,Furniture,Chair,8,0.21,15075.15,3079.14,0
2025-08-24,North,Home Office,Standard Class,Electronics,Tablet,6,0.09,25520.52,4358.34,0
2025-05-15,West,Corporate,Second Class,Electronics,Tablet,6,0.1,44194.25,10314.38,0
2025-05-29,East,Corporate,First Class,Furniture,Sofa,8,0.1,23451.11,6332.27,0
2023-11-15,South,Corporate,First Class,Furniture,Desk,3,0.0,14004.07,3960.95,0
2024-12-14,South,Consumer,Same Day,Office Supplies,Pen,3,0.12,1690.04,426.01,0
2024-03-30,West,Corporate,First Class,Office Supplies,Printer,8,0.02,7080.56,1763.98,0
2024-04-17,West,Corporate,Standard Class,Furniture,Desk,4,0.1,14146.88,2776.47,0
2025-05-29,West,Corporate,First Class,Electronics,Smartphone,5,0.14,37943.26,8933.99,0
2023-11-03,East,Consumer,Standard Class,Furniture,Desk,8,0.15,19689.84,3773.73,0
2026-01-15,West,Corporate,Same Day,Furniture,Desk,5,0.03,22478.11,4683.88,0
2024-06-07,North,Corporate,Second Class,Furniture,Chair,7,0.15,20430.15,2531.44,0
2024-12-19,East,Home Office,Second Class,Furniture,Desk,6,0.01,15634.34,2968.58,0
2024-11-05,North,Corporate,Second Class,Furniture,Table,4,0.01,18860.82,4537.54,0
2024-03-10,South,Home Office,First Class,Electronics,Smartphone,1,0.04,4179.33,1213.88,0
2025-04-06,West,Home Office,Second Class,Electronics,Smartphone,5,0.16,80142.78,3110.27,1
2026-03-01,North,Consumer,Second Class,Office Supplies,Pen,5,0.11,2821.2,472.02,0
2024-11-14,West,Home Office,Standard Class,Electronics,Smartphone,5,0.11,29299.73,5399.97,0
2023-07-16,North,Consumer,Second Class,Electronics,Smartphone,1,0.25,3023.85,690.93,0
2026-05-09,East,Consumer,Second Class,Furniture,Table,5,0.21,9488.84,2091.08,0
2023-10-19,East,Consumer,First Class,Furniture,Sofa,7,0.06,21189.98,5287.14,0
2025-06-05,North,Home Office,Second Class,Office Supplies,Pen,1,0.2,100.0,25.16,0
2023-09-06,North,Corporate,Second Class,Furniture,Desk,2,0.1,5907.05,1089.23,0
2024-11-02,South,Consumer,Same Day,Furniture,Sofa,8,0.15,25438.19,3719.68,0
2025-10-20,South,Home Office,Same Day,Office Supplies,Pen,3,0.1,1739.18,383.49,0
2025-06-26,South,Home Office,First Class,Office Supplies,Storage Box,2,0.2,583.47,159.82,0
2024-12-18,West,Corporate,First Class,Furniture,Desk,8,0.2,36758.47,6948.78,0
2024-09-04,North,Corporate,Same Day,Electronics,Tablet,3,0.15,22070.2,6089.52,0
2025-07-29,South,Home Office,First Class,Furniture,Sofa,2,0.19,3781.43,784.62,0
2025-05-19,South,Consumer,First Class,Office Supplies,Notebook,1,0.07,370.85,24.68,1
2026-02-08,South,Home Office,First Class,Office Supplies,Notebook,4,0.2,1436.67,236.66,0
2025-01-22,East,Corporate,Standard Class,Electronics,Monitor,5,0.16,24084.99,3852.71,0
2025-08-07,South,Corporate,Second Class,Electronics,Laptop,2,0.17,10694.21,1341.73,0
2025-02-18,East,Corporate,Same Day,Furniture,Sofa,4,0.24,10595.82,1446.26,0
2024-02-17,North,Home Office,Same Day,Electronics,Laptop,5,0.14,24310.98,3321.11,0
2025-01-10,North,Corporate,Second Class,Furniture,Table,1,0.05,3579.73,496.36,0
2023-12-06,West,Consumer,Second Class,Furniture,Desk,8,0.2,26395.02,6298.21,0
2024-11-29,East,Home Office,Second Class,Electronics,Laptop,7,0.04,35296.99,9490.5,0
2025-01-29,South,Home Office,First Class,Office Supplies,Printer,1,0.25,985.63,192.07,0
2024-11-25,East,Home Office,Same Day,Furniture,Sofa,7,0.01,20581.07,5861.47,0
2023-06-13,South,Corporate,Standard Class,Electronics,Tablet,5,0.21,21669.82,2925.92,0
2025-11-17,North,Corporate,First Class,Office Supplies,Notebook,1,0.02,1094.04,193.48,0
2025-02-09,East,Home Office,Same Day,Electronics,Laptop,1,0.21,3385.42,498.33,0
2023-08-23,West,Corporate,Same Day,Electronics,Tablet,7,0.01,65309.39,11685.17,0
2024-06-09,South,Corporate,Same Day,Furniture,Table,6,0.0,19922.03,3370.92,0
2026-03-29,North,Corporate,First Class,Furniture,Sofa,7,0.19,22533.01,5869.06,0
2025-02-20,North,Home Office,Second Class,Furniture,Sofa,8,0.19,15762.96,2201.87,0
2024-07-31,West,Consumer,First Class,Office Supplies,Notebook,1,0.24,675.17,149.99,0
2024-04-13,West,Consumer,Second Class,Furniture,Sofa,7,0.12,19356.68,4233.54,0
2025-05-09,East,Corporate,First Class,Furniture,Chair,2,0.23,4852.54,1373.78,0
2026-01-29,South,Home Office,Same Day,Electronics,Tablet,8,0.2,31507.61,3887.43,0
2024-07-02,North,Consumer,First Class,Office Supplies,Pen,2,0.06,785.42,188.84,0
2023-06-25,East,Home Office,Same Day,Electronics,Monitor,1,0.07,3852.5,638.98,0
2023-08-17,East,Consumer,Standard Class,Office Supplies,Notebook,8,0.24,2931.69,699.81,0
2023-06-10,North,Corporate,Standard Class,Office Supplies,Notebook,5,0.05,2567.22,474.4,0
2026-02-16,West,Corporate,Same Day,Office Supplies,Printer,2,0.17,1697.84,299.36,0
2025-08-06,East,Consumer,Standard Class,Furniture,Chair,8,0.11,15703.47,2111.47,0
2023-05-31,North,Home Office,Standard Class,Furniture,Sofa,1,0.22,2070.08,588.45,0
2024-07-31,East,Corporate,Same Day,Electronics,Tablet,7,0.03,42610.42,9907.94,0
2024-04-24,West,Corporate,Same Day,Furniture,Chair,3,0.17,11861.03,2713.09,0
2024-05-30,East,Home Office,Standard Class,Electronics,Smartphone,5,0.05,18500.5,5385.91,0
2024-01-02,East,Consumer,Same Day,Electronics,Laptop,3,0.19,13380.43,3104.11,0
2025-11-05,West,Corporate,Standard Class,Electronics,Monitor,2,0.04,19544.19,5055.4,0
2023-12-27,East,Home Office,Same Day,Office Supplies,Pen,7,0.15,3480.97,948.66,0
2023-05-23,North,Consumer,Second Class,Office Supplies,Notebook,6,0.19,2633.72,694.16,0
2023-11-23,North,Home Office,Standard Class,Electronics,Monitor,1,0.04,6275.71,1307.61,0
2023-07-18,South,Home Office,Standard Class,Electronics,Monitor,7,0.18,20647.88,4178.76,0
2024-06-06,East,Home Office,Standard Class,Furniture,Sofa,6,0.03,9706.56,1930.25,0
2023-12-16,West,Consumer,Same Day,Electronics,Monitor,6,0.14,48497.21,9281.5,0
2024-02-23,North,Consumer,First Class,Electronics,Monitor,4,0.25,18241.16,3422.57,0
2025-05-17,South,Consumer,First Class,Electronics,Laptop,5,0.09,23920.98,6336.98,0
2023-12-10,East,Consumer,Same Day,Electronics,Monitor,8,0.2,44494.92,11925.72,0
2026-02-09,North,Home Office,Second Class,Office Supplies,Storage Box,5,0.22,1769.54,452.72,0
2024-03-27,West,Corporate,First Class,Office Supplies,Notebook,5,0.13,3775.35,1127.37,0
2024-10-31,North,Consumer,First Class,Electronics,Smartphone,7,0.02,55007.81,13547.39,0
2025-05-06,North,Home Office,Same Day,Office Supplies,Storage Box,1,0.1,790.29,175.24,0
2025-04-08,East,Home Office,Standard Class,Electronics,Monitor,5,0.07,17944.32,5007.25,0
2025-07-13,South,Consumer,First Class,Office Supplies,Pen,8,0.0,3773.14,784.6,0
2024-04-12,West,Corporate,First Class,Electronics,Smartphone,6,0.03,50784.06,7813.29,0
2024-09-25,North,Consumer,First Class,Electronics,Tablet,8,0.08,45490.65,9407.26,0
2025-09-12,East,Consumer,Same Day,Office Supplies,Notebook,5,0.01,3054.77,454.5,0
2024-09-11,West,Consumer,First Class,Furniture,Chair,6,0.06,18988.29,2323.53,0
2023-05-30,North,Corporate,First Class,Office Supplies,Pen,1,0.03,636.04,114.05,0
2024-05-17,West,Home Office,Same Day,Electronics,Laptop,6,0.0,36422.14,6740.28,0
2024-02-09,East,Consumer,Standard Class,Office Supplies,Notebook,6,0.19,1753.44,469.76,0
2025-02-04,West,Corporate,Standard Class,Electronics,Laptop,5,0.18,32179.88,6026.09,0
2024-08-01,South,Consumer,Same Day,Office Supplies,Printer,7,0.18,3445.19,503.59,0
2023-11-25,West,Consumer,Same Day,Office Supplies,Pen,4,0.01,3879.77,1119.01,0
2024-06-29,North,Corporate,Standard Class,Electronics,Smartphone,6,0.1,34710.4,6736.05,0
2025-02-16,East,Consumer,Second Class,Electronics,Smartphone,8,0.05,36332.08,9888.04,0
2026-02-03,North,Home Office,Second Class,Electronics,Tablet,7,0.1,30779.89,5284.59,0
2024-11-25,West,Corporate,Second Class,Furniture,Desk,2,0.16,9230.06,2604.75,0
2023-11-17,East,Corporate,Standard Class,Office Supplies,Pen,6,0.01,4505.75,981.12,0
2024-08-23,West,Home Office,Second Class,Electronics,Tablet,2,0.13,9135.19,2111.39,0
2023-06-23,South,Home Office,Standard Class,Furniture,Desk,3,0.05,5355.85,913.79,0
2024-07-20,South,Home Office,Second Class,Electronics,Smartphone,2,0.17,6456.52,1224.06,0
2023-11-10,South,Corporate,Standard Class,Furniture,Chair,5,0.0,20175.84,5247.3,0
2024-01-27,West,Corporate,First Class,Office Supplies,Storage Box,8,0.01,6943.3,1457.65,0
2024-05-28,West,Corporate,Same Day,Electronics,Smartphone,7,0.24,49783.83,7789.01,0
2024-03-10,West,Consumer,Standard Class,Furniture,Desk,3,0.05,9266.51,2584.68,0
2025-11-08,North,Home Office,Second Class,Furniture,Chair,5,0.12,14394.3,1857.84,0
2026-01-03,West,Consumer,Standard Class,Furniture,Chair,1,0.14,2796.85,668.0,0
2025-04-05,South,Corporate,Same Day,Office Supplies,Storage Box,3,0.13,1967.55,466.37,0
2023-11-19,North,Consumer,Same Day,Office Supplies,Storage Box,7,0.21,5046.89,1063.66,0
2024-04-26,West,Home Office,Standard Class,Electronics,Smartphone,5,0.18,21065.4,3147.54,0
2025-03-11,West,Corporate,Standard Class,Office Supplies,Pen,7,0.14,4703.46,627.98,0
2024-02-28,East,Consumer,Same Day,Electronics,Smartphone,8,0.0,43108.93,6129.92,0
2023-06-14,East,Home Office,Standard Class,Office Supplies,Printer,6,0.22,1586.81,264.25,0
2025-07-20,East,Home Office,Second Class,Furniture,Chair,4,0.06,5844.37,1648.19,0
2025-10-16,South,Corporate,Standard Class,Furniture,Table,3,0.02,11863.61,1573.64,0
2023-06-10,West,Home Office,Same Day,Office Supplies,Notebook,7,0.07,3439.17,610.9,0
2024-11-30,East,Consumer,Standard Class,Office Supplies,Storage Box,8,0.18,4315.4,524.54,0
2023-10-07,East,Home Office,Second Class,Furniture,Desk,8,0.03,20263.77,3957.28,0
2023-10-15,North,Corporate,Standard Class,Office Supplies,Storage Box,6,0.2,4104.91,729.06,0
2023-10-11,South,Home Office,Same Day,Office Supplies,Notebook,4,0.18,2050.94,350.85,0
2026-05-12,East,Corporate,Second Class,Electronics,Monitor,5,0.12,26713.16,6101.61,0
2023-07-22,South,Consumer,Same Day,Furniture,Desk,3,0.11,6990.57,1747.88,0
2025-07-31,West,Corporate,Second Class,Office Supplies,Storage Box,1,0.13,728.56,195.61,0
2024-02-24,West,Corporate,Standard Class,Furniture,Sofa,2,0.08,7463.35,1498.82,0
2024-10-18,North,Home Office,Same Day,Furniture,Desk,6,0.21,17047.15,3097.98,0
2023-09-21,South,Corporate,First Class,Furniture,Sofa,7,0.1,21795.6,3300.16,0
2026-01-07,West,Consumer,Second Class,Office Supplies,Notebook,7,0.12,3471.29,586.08,0
2024-11-27,East,Corporate,Standard Class,Electronics,Laptop,4,0.13,26675.85,5305.63,0
2026-02-18,South,Consumer,Second Class,Electronics,Monitor,4,0.21,15916.16,3819.14,0
2024-01-14,South,Corporate,First Class,Furniture,Desk,7,0.16,20481.78,5184.66,0
2025-06-06,North,Consumer,Second Class,Furniture,Table,6,0.1,14033.74,2940.11,0
2025-02-22,South,Corporate,Standard Class,Electronics,Tablet,5,0.21,24515.68,5499.65,0
2026-03-31,East,Consumer,Same Day,Furniture,Desk,1,0.01,3154.3,422.32,0
2023-10-07,West,Home Office,Standard Class,Furniture,Sofa,7,0.02,22655.37,5185.28,0
2026-03-10,North,Home Office,Standard Class,Electronics,Laptop,7,0.1,29494.09,7969.76,0
2025-10-03,East,Corporate,Second Class,Furniture,Sofa,1,0.01,3626.86,745.04,0
2024-01-05,South,Home Office,Same Day,Furniture,Table,5,0.22,9187.27,2178.73,0
2024-09-20,South,Home Office,Second Class,Electronics,Tablet,6,0.17,21141.43,4629.68,0
2025-09-02,North,Corporate,Second Class,Furniture,Desk,3,0.03,11254.59,3359.88,0
2024-10-27,North,Home Office,Same Day,Furniture,Chair,1,0.16,2986.18,723.18,0
2024-04-26,West,Consumer,Second Class,Electronics,Laptop,5,0.0,31429.23,4602.12,0
2025-07-13,East,Consumer,Second Class,Electronics,Monitor,8,0.25,25392.93,7198.09,0
2026-02-12,West,Corporate,Second Class,Furniture,Sofa,7,0.17,23631.52,6725.94,0
2024-01-02,East,Corporate,Same Day,Furniture,Desk,5,0.02,56400.76,5173.7,1
2023-12-19,South,Home Office,Same Day,Office Supplies,Pen,6,0.09,2989.8,702.83,0
2024-06-07,North,Corporate,Standard Class,Furniture,Desk,6,0.22,15442.18,2307.94,0
2025-07-30,South,Consumer,Standard Class,Office Supplies,Printer,7,0.23,2104.6,356.27,0
2025-03-13,South,Home Office,Same Day,Office Supplies,Printer,8,0.18,3394.89,587.6,0
2024-01-09,South,Home Office,First Class,Electronics,Smartphone,6,0.17,22138.56,4749.92,0
2024-02-29,North,Corporate,Same Day,Furniture,Sofa,8,0.03,33491.05,7854.73,0
2026-02-07,West,Consumer,Second Class,Office Supplies,Pen,5,0.03,3257.08,856.99,0
2025-11-24,North,Consumer,Same Day,Office Supplies,Notebook,5,0.07,4104.96,620.97,0
2025-04-03,North,Corporate,First Class,Office Supplies,Printer,3,0.03,2032.0,427.73,0
2024-09-10,West,Consumer,Second Class,Office Supplies,Pen,5,0.13,2815.36,374.05,0
2025-06-21,North,Corporate,First Class,Furniture,Table,4,0.07,13050.48,3886.88,0
2026-02-18,South,Consumer,First Class,Furniture,Chair,4,0.23,8116.97,1376.17,0
2024-12-17,North,Corporate,Second Class,Furniture,Chair,2,0.23,7823.83,1275.92,0
2025-05-29,South,Corporate,Same Day,Office Supplies,Pen,5,0.21,3165.96,732.88,0
2023-09-15,South,Home Office,Second Class,Electronics,Laptop,2,0.16,7126.7,1873.94,0
2025-09-23,North,Home Office,Standard Class,Furniture,Desk,6,0.06,12891.06,3329.37,0
2024-02-29,West,Home Office,Same Day,Office Supplies,Printer,1,0.12,732.24,136.62,0
2026-01-16,North,Home Office,Same Day,Electronics,Tablet,3,0.1,15152.81,2411.06,0
2023-11-04,South,Consumer,Same Day,Electronics,Tablet,6,0.11,38873.31,4688.0,0
2024-05-21,East,Home Office,Same Day,Office Supplies,Notebook,1,0.12,638.71,148.1,0
2025-06-28,West,Home Office,Same Day,Office Supplies,Printer,8,0.17,3650.04,545.15,0
2024-03-19,South,Corporate,Standard Class,Electronics,Monitor,5,0.09,28456.99,4786.1,0
2025-04-21,East,Corporate,Second Class,Office Supplies,Printer,3,0.1,1329.89,194.73,0
2023-07-28,East,Consumer,First Class,Electronics,Monitor,6,0.04,25174.35,7228.39,0
2024-08-19,North,Corporate,First Class,Office Supplies,Storage Box,4,0.05,3126.77,490.46,0
2024-11-29,North,Home Office,Second Class,Furniture,Desk,5,0.2,12850.22,2304.1,0
2025-01-07,North,Corporate,Same Day,Electronics,Monitor,6,0.16,42736.0,6224.48,0
2025-07-29,South,Corporate,Same Day,Electronics,Laptop,5,0.17,27382.8,7086.67,0
2023-11-11,North,Consumer,First Class,Office Supplies,Storage Box,2,0.16,2171.91,629.01,0
2024-07-14,West,Consumer,Standard Class,Office Supplies,Notebook,1,0.08,405.12,64.35,0
2025-02-16,South,Home Office,Same Day,Furniture,Desk,3,0.18,6178.64,1770.76,0
2025-06-04,South,Consumer,Same Day,Office Supplies,Storage Box,8,0.08,3580.48,486.92,0
2024-06-22,East,Consumer,Same Day,Furniture,Desk,3,0.21,5132.01,640.12,0
2025-05-14,North,Corporate,First Class,Office Supplies,Printer,5,0.16,3312.28,557.05,0
2025-11-03,East,Corporate,Same Day,Electronics,Monitor,3,0.16,22917.84,5510.45,0
2023-12-20,West,Corporate,Standard Class,Electronics,Smartphone,6,0.11,54027.64,15463.9,0
2025-06-11,North,Home Office,Same Day,Furniture,Sofa,1,0.08,2288.15,319.8,0
2025-11-18,North,Consumer,Second Class,Furniture,Chair,2,0.16,6385.58,1265.76,0
2025-10-03,East,Home Office,Standard Class,Electronics,Monitor,5,0.07,23077.09,5850.67,0
2024-07-22,West,Home Office,Same Day,Electronics,Monitor,7,0.2,30465.6,8967.65,0
2024-03-15,South,Corporate,Standard Class,Electronics,Tablet,2,0.0,12495.86,1916.44,0
2024-08-23,West,Home Office,First Class,Furniture,Table,8,0.09,20206.87,5495.22,0
2025-05-09,West,Consumer,Second Class,Furniture,Sofa,8,0.12,21560.89,3754.94,0
2025-06-09,West,Home Office,First Class,Furniture,Chair,1,0.2,2278.07,602.13,0
2025-07-28,East,Corporate,Second Class,Electronics,Laptop,2,0.08,10324.09,2140.61,0
2024-05-27,West,Corporate,Second Class,Furniture,Chair,8,0.05,87272.55,8409.53,1
2026-03-15,North,Corporate,Standard Class,Furniture,Desk,7,0.04,23605.37,3692.6,0
2025-06-02,North,Corporate,Standard Class,Office Supplies,Storage Box,8,0.03,4781.19,1298.58,0
2025-07-02,North,Consumer,Same Day,Electronics,Monitor,8,0.01,46965.98,10506.87,0
2025-05-15,West,Corporate,Same Day,Electronics,Monitor,4,0.03,35838.03,8011.45,0
2023-09-23,West,Home Office,Standard Class,Furniture,Chair,8,0.07,18750.29,3668.2,0
2025-08-06,South,Consumer,Same Day,Electronics,Smartphone,5,0.18,23565.7,4746.54,0
2025-07-20,East,Consumer,Same Day,Office Supplies,Printer,6,0.16,2877.63,856.15,0
